zip_name,internal_path,run_id,sensor_id,file_size_kb
Training Data 2.zip,Run_397/Radars_Run_397_sensor3.json,0397,3,1230.8
Training Data 2.zip,Run_1221/Radars_Run_1221_sensor2.json,1221,2,1521.5
Training Data 2.zip,Run_1221/Radars_Run_1221_sensor3.json,1221,3,1637.6
Training Data 2.zip,Run_1221/Radars_Run_1221_sensor1.json,1221,1,842.6
Training Data 2.zip,Run_1221/Radars_Run_1221_sensor4.json,1221,4,608.0
Training Data 2.zip,Run_209/Radars_Run_209_sensor2.json,0209,2,805.4
Training Data 2.zip,Run_209/Radars_Run_209_sensor3.json,0209,3,1426.2
Training Data 2.zip,Run_209/Radars_Run_209_sensor1.json,0209,1,1274.2
Training Data 2.zip,Run_209/Radars_Run_209_sensor4.json,0209,4,1096.6
Training Data 2.zip,Run_984/Radars_Run_984_sensor1.json,0984,1,657.7
Training Data 2.zip,Run_984/Radars_Run_984_sensor4.json,0984,4,639.5
Training Data 2.zip,Run_984/Radars_Run_984_sensor2.json,0984,2,1465.4
Training Data 2.zip,Run_984/Radars_Run_984_sensor3.json,0984,3,1381.5
Training Data 2.zip,Run_681/Radars_Run_681_sensor4.json,0681,4,550.1
Training Data 2.zip,Run_681/Radars_Run_681_sensor1.json,0681,1,763.8
Training Data 2.zip,Run_681/Radars_Run_681_sensor3.json,0681,3,1208.8
Training Data 2.zip,Run_681/Radars_Run_681_sensor2.json,0681,2,1222.8
Training Data 2.zip,Run_786/Radars_Run_786_sensor3.json,0786,3,986.8
Training Data 2.zip,Run_786/Radars_Run_786_sensor2.json,0786,2,927.8
Training Data 2.zip,Run_786/Radars_Run_786_sensor4.json,0786,4,1086.2
Training Data 2.zip,Run_786/Radars_Run_786_sensor1.json,0786,1,1326.3
Training Data 2.zip,Run_121/Radars_Run_121_sensor3.json,0121,3,0.6
Training Data 2.zip,Run_121/Radars_Run_121_sensor2.json,0121,2,1344.4
Training Data 2.zip,Run_121/Radars_Run_121_sensor4.json,0121,4,1745.1
Training Data 2.zip,Run_121/Radars_Run_121_sensor1.json,0121,1,1250.8
Training Data 2.zip,Run_97/Radars_Run_97_sensor4.json,0097,4,1498.4
Training Data 2.zip,Run_97/Radars_Run_97_sensor1.json,0097,1,1758.8
Training Data 2.zip,Run_97/Radars_Run_97_sensor3.json,0097,3,1237.0
Training Data 2.zip,Run_97/Radars_Run_97_sensor2.json,0097,2,1211.7
Training Data 2.zip,Run_1174/Radars_Run_1174_sensor1.json,1174,1,1104.2
Training Data 2.zip,Run_1174/Radars_Run_1174_sensor4.json,1174,4,932.6
Training Data 2.zip,Run_1174/Radars_Run_1174_sensor2.json,1174,2,666.9
Training Data 2.zip,Run_1174/Radars_Run_1174_sensor3.json,1174,3,764.6
Training Data 2.zip,Run_1097/Radars_Run_1097_sensor4.json,1097,4,575.5
Training Data 2.zip,Run_1097/Radars_Run_1097_sensor1.json,1097,1,627.0
Training Data 2.zip,Run_1097/Radars_Run_1097_sensor3.json,1097,3,869.8
Training Data 2.zip,Run_1097/Radars_Run_1097_sensor2.json,1097,2,908.7
Training Data 2.zip,Run_283/Radars_Run_283_sensor3.json,0283,3,0.6
Training Data 2.zip,Run_283/Radars_Run_283_sensor2.json,0283,2,646.1
Training Data 2.zip,Run_283/Radars_Run_283_sensor4.json,0283,4,829.2
Training Data 2.zip,Run_283/Radars_Run_283_sensor1.json,0283,1,807.8
Training Data 2.zip,Run_289/Radars_Run_289_sensor1.json,0289,1,658.9
Training Data 2.zip,Run_289/Radars_Run_289_sensor4.json,0289,4,473.7
Training Data 2.zip,Run_289/Radars_Run_289_sensor2.json,0289,2,1472.0
Training Data 2.zip,Run_289/Radars_Run_289_sensor3.json,0289,3,1048.4
Training Data 2.zip,Run_979/Radars_Run_979_sensor2.json,0979,2,1675.7
Training Data 2.zip,Run_979/Radars_Run_979_sensor3.json,0979,3,1408.6
Training Data 2.zip,Run_979/Radars_Run_979_sensor1.json,0979,1,1097.6
Training Data 2.zip,Run_979/Radars_Run_979_sensor4.json,0979,4,885.2
Training Data 2.zip,Run_1036/Radars_Run_1036_sensor2.json,1036,2,1120.0
Training Data 2.zip,Run_1036/Radars_Run_1036_sensor3.json,1036,3,1231.1
Training Data 2.zip,Run_1036/Radars_Run_1036_sensor1.json,1036,1,948.9
Training Data 2.zip,Run_1036/Radars_Run_1036_sensor4.json,1036,4,850.3
Training Data 2.zip,Run_653/Radars_Run_653_sensor4.json,0653,4,1199.4
Training Data 2.zip,Run_653/Radars_Run_653_sensor1.json,0653,1,1225.8
Training Data 2.zip,Run_653/Radars_Run_653_sensor3.json,0653,3,3041.7
Training Data 2.zip,Run_653/Radars_Run_653_sensor2.json,0653,2,2741.3
Training Data 2.zip,Run_894/Radars_Run_894_sensor3.json,0894,3,0.6
Training Data 2.zip,Run_894/Radars_Run_894_sensor2.json,0894,2,775.7
Training Data 2.zip,Run_894/Radars_Run_894_sensor4.json,0894,4,1005.6
Training Data 2.zip,Run_894/Radars_Run_894_sensor1.json,0894,1,987.1
Training Data 2.zip,Run_45/Radars_Run_45_sensor1.json,0045,1,1604.2
Training Data 2.zip,Run_45/Radars_Run_45_sensor4.json,0045,4,1148.8
Training Data 2.zip,Run_45/Radars_Run_45_sensor2.json,0045,2,739.5
Training Data 2.zip,Run_45/Radars_Run_45_sensor3.json,0045,3,719.4
Training Data 2.zip,Run_661/Radars_Run_661_sensor1.json,0661,1,1419.4
Training Data 2.zip,Run_661/Radars_Run_661_sensor4.json,0661,4,1215.8
Training Data 2.zip,Run_661/Radars_Run_661_sensor2.json,0661,2,1085.0
Training Data 2.zip,Run_661/Radars_Run_661_sensor3.json,0661,3,1144.9
Training Data 2.zip,Run_1000/Radars_Run_1000_sensor2.json,1000,2,2407.1
Training Data 2.zip,Run_1000/Radars_Run_1000_sensor3.json,1000,3,0.6
Training Data 2.zip,Run_1000/Radars_Run_1000_sensor1.json,1000,1,1614.5
Training Data 2.zip,Run_1000/Radars_Run_1000_sensor4.json,1000,4,1244.8
Training Data 2.zip,Run_1225/Radars_Run_1225_sensor2.json,1225,2,2576.4
Training Data 2.zip,Run_1225/Radars_Run_1225_sensor3.json,1225,3,3020.0
Training Data 2.zip,Run_1225/Radars_Run_1225_sensor1.json,1225,1,875.4
Training Data 2.zip,Run_1225/Radars_Run_1225_sensor4.json,1225,4,800.0
Training Data 2.zip,Run_964/Radars_Run_964_sensor3.json,0964,3,0.6
Training Data 2.zip,Run_964/Radars_Run_964_sensor2.json,0964,2,1156.2
Training Data 2.zip,Run_964/Radars_Run_964_sensor4.json,0964,4,909.0
Training Data 2.zip,Run_964/Radars_Run_964_sensor1.json,0964,1,958.0
Training Data 2.zip,Run_433/Radars_Run_433_sensor2.json,0433,2,1842.1
Training Data 2.zip,Run_433/Radars_Run_433_sensor3.json,0433,3,1689.9
Training Data 2.zip,Run_433/Radars_Run_433_sensor1.json,0433,1,900.5
Training Data 2.zip,Run_433/Radars_Run_433_sensor4.json,0433,4,931.3
Training Data 2.zip,Run_1310/Radars_Run_1310_sensor3.json,1310,3,0.6
Training Data 2.zip,Run_1310/Radars_Run_1310_sensor2.json,1310,2,1096.6
Training Data 2.zip,Run_1310/Radars_Run_1310_sensor4.json,1310,4,1599.3
Training Data 2.zip,Run_1310/Radars_Run_1310_sensor1.json,1310,1,1795.6
Training Data 2.zip,Run_571/Radars_Run_571_sensor1.json,0571,1,1575.5
Training Data 2.zip,Run_571/Radars_Run_571_sensor4.json,0571,4,1322.8
Training Data 2.zip,Run_571/Radars_Run_571_sensor2.json,0571,2,1282.6
Training Data 2.zip,Run_571/Radars_Run_571_sensor3.json,0571,3,0.6
Training Data 2.zip,Run_826/Radars_Run_826_sensor3.json,0826,3,1120.1
Training Data 2.zip,Run_826/Radars_Run_826_sensor2.json,0826,2,1200.0
Training Data 2.zip,Run_826/Radars_Run_826_sensor4.json,0826,4,579.2
Training Data 2.zip,Run_826/Radars_Run_826_sensor1.json,0826,1,801.3
Training Data 2.zip,Run_821/Radars_Run_821_sensor3.json,0821,3,1556.9
Training Data 2.zip,Run_821/Radars_Run_821_sensor2.json,0821,2,1313.1
Training Data 2.zip,Run_821/Radars_Run_821_sensor4.json,0821,4,706.1
Training Data 2.zip,Run_821/Radars_Run_821_sensor1.json,0821,1,977.5
Training Data 2.zip,Run_576/Radars_Run_576_sensor4.json,0576,4,1107.0
Training Data 2.zip,Run_576/Radars_Run_576_sensor1.json,0576,1,1234.1
Training Data 2.zip,Run_576/Radars_Run_576_sensor3.json,0576,3,881.5
Training Data 2.zip,Run_576/Radars_Run_576_sensor2.json,0576,2,818.6
Training Data 2.zip,Run_449/Radars_Run_449_sensor4.json,0449,4,1573.0
Training Data 2.zip,Run_449/Radars_Run_449_sensor1.json,0449,1,1567.6
Training Data 2.zip,Run_449/Radars_Run_449_sensor3.json,0449,3,1416.6
Training Data 2.zip,Run_449/Radars_Run_449_sensor2.json,0449,2,1084.8
Training Data 2.zip,Run_544/Radars_Run_544_sensor3.json,0544,3,0.6
Training Data 2.zip,Run_544/Radars_Run_544_sensor2.json,0544,2,1383.3
Training Data 2.zip,Run_544/Radars_Run_544_sensor4.json,0544,4,1393.9
Training Data 2.zip,Run_544/Radars_Run_544_sensor1.json,0544,1,1844.0
Training Data 2.zip,Run_819/Radars_Run_819_sensor2.json,0819,2,2487.3
Training Data 2.zip,Run_819/Radars_Run_819_sensor3.json,0819,3,0.6
Training Data 2.zip,Run_819/Radars_Run_819_sensor1.json,0819,1,1557.1
Training Data 2.zip,Run_819/Radars_Run_819_sensor4.json,0819,4,1390.8
Training Data 2.zip,Run_277/Radars_Run_277_sensor3.json,0277,3,0.6
Training Data 2.zip,Run_277/Radars_Run_277_sensor2.json,0277,2,893.5
Training Data 2.zip,Run_277/Radars_Run_277_sensor4.json,0277,4,1208.1
Training Data 2.zip,Run_277/Radars_Run_277_sensor1.json,0277,1,1115.3
Training Data 2.zip,Run_935/Radars_Run_935_sensor1.json,0935,1,1090.6
Training Data 2.zip,Run_935/Radars_Run_935_sensor4.json,0935,4,1046.1
Training Data 2.zip,Run_935/Radars_Run_935_sensor2.json,0935,2,1182.7
Training Data 2.zip,Run_935/Radars_Run_935_sensor3.json,0935,3,1330.0
Training Data 2.zip,Run_948/Radars_Run_948_sensor1.json,0948,1,1069.6
Training Data 2.zip,Run_948/Radars_Run_948_sensor4.json,0948,4,774.6
Training Data 2.zip,Run_948/Radars_Run_948_sensor2.json,0948,2,2251.1
Training Data 2.zip,Run_948/Radars_Run_948_sensor3.json,0948,3,2181.5
Training Data 2.zip,Run_716/Radars_Run_716_sensor4.json,0716,4,1671.0
Training Data 2.zip,Run_716/Radars_Run_716_sensor1.json,0716,1,1475.8
Training Data 2.zip,Run_716/Radars_Run_716_sensor3.json,0716,3,1572.2
Training Data 2.zip,Run_716/Radars_Run_716_sensor2.json,0716,2,1588.4
Training Data 3.zip,Run_89/Radars_Run_89_sensor3.json,0089,3,1132.1
Training Data 3.zip,Run_89/Radars_Run_89_sensor2.json,0089,2,1144.2
Training Data 3.zip,Run_89/Radars_Run_89_sensor4.json,0089,4,1659.2
Training Data 3.zip,Run_89/Radars_Run_89_sensor1.json,0089,1,1029.3
Training Data 3.zip,Run_405/Radars_Run_405_sensor1.json,0405,1,1189.2
Training Data 3.zip,Run_405/Radars_Run_405_sensor4.json,0405,4,1100.8
Training Data 3.zip,Run_405/Radars_Run_405_sensor2.json,0405,2,2706.5
Training Data 3.zip,Run_405/Radars_Run_405_sensor3.json,0405,3,1820.6
Training Data 3.zip,Run_591/Radars_Run_591_sensor1.json,0591,1,990.8
Training Data 3.zip,Run_591/Radars_Run_591_sensor4.json,0591,4,714.0
Training Data 3.zip,Run_591/Radars_Run_591_sensor2.json,0591,2,1963.1
Training Data 3.zip,Run_591/Radars_Run_591_sensor3.json,0591,3,1709.6
Training Data 3.zip,Run_1191/Radars_Run_1191_sensor4.json,1191,4,1019.9
Training Data 3.zip,Run_1191/Radars_Run_1191_sensor1.json,1191,1,1104.0
Training Data 3.zip,Run_1191/Radars_Run_1191_sensor3.json,1191,3,0.6
Training Data 3.zip,Run_1191/Radars_Run_1191_sensor2.json,1191,2,1862.5
Training Data 3.zip,Run_1129/Radars_Run_1129_sensor2.json,1129,2,1045.8
Training Data 3.zip,Run_1129/Radars_Run_1129_sensor3.json,1129,3,0.6
Training Data 3.zip,Run_1129/Radars_Run_1129_sensor1.json,1129,1,1340.6
Training Data 3.zip,Run_1129/Radars_Run_1129_sensor4.json,1129,4,1676.3
Training Data 3.zip,Run_941/Radars_Run_941_sensor1.json,0941,1,924.9
Training Data 3.zip,Run_941/Radars_Run_941_sensor4.json,0941,4,666.2
Training Data 3.zip,Run_941/Radars_Run_941_sensor2.json,0941,2,1279.3
Training Data 3.zip,Run_941/Radars_Run_941_sensor3.json,0941,3,1389.1
Training Data 3.zip,Run_90/Radars_Run_90_sensor4.json,0090,4,1534.7
Training Data 3.zip,Run_90/Radars_Run_90_sensor1.json,0090,1,1085.7
Training Data 3.zip,Run_90/Radars_Run_90_sensor3.json,0090,3,0.6
Training Data 3.zip,Run_90/Radars_Run_90_sensor2.json,0090,2,968.6
Training Data 3.zip,Run_156/Radars_Run_156_sensor2.json,0156,2,647.8
Training Data 3.zip,Run_156/Radars_Run_156_sensor3.json,0156,3,716.5
Training Data 3.zip,Run_156/Radars_Run_156_sensor1.json,0156,1,618.1
Training Data 3.zip,Run_156/Radars_Run_156_sensor4.json,0156,4,630.5
Training Data 3.zip,Run_384/Radars_Run_384_sensor2.json,0384,2,805.2
Training Data 3.zip,Run_384/Radars_Run_384_sensor3.json,0384,3,792.7
Training Data 3.zip,Run_384/Radars_Run_384_sensor1.json,0384,1,649.6
Training Data 3.zip,Run_384/Radars_Run_384_sensor4.json,0384,4,619.6
Training Data 3.zip,Run_1166/Radars_Run_1166_sensor1.json,1166,1,662.9
Training Data 3.zip,Run_1166/Radars_Run_1166_sensor4.json,1166,4,697.7
Training Data 3.zip,Run_1166/Radars_Run_1166_sensor2.json,1166,2,592.9
Training Data 3.zip,Run_1166/Radars_Run_1166_sensor3.json,1166,3,617.9
Training Data 3.zip,Run_1212/Radars_Run_1212_sensor4.json,1212,4,460.3
Training Data 3.zip,Run_1212/Radars_Run_1212_sensor1.json,1212,1,642.8
Training Data 3.zip,Run_1212/Radars_Run_1212_sensor3.json,1212,3,1088.5
Training Data 3.zip,Run_1212/Radars_Run_1212_sensor2.json,1212,2,1050.7
Training Data 3.zip,Run_904/Radars_Run_904_sensor2.json,0904,2,1072.7
Training Data 3.zip,Run_904/Radars_Run_904_sensor3.json,0904,3,1151.0
Training Data 3.zip,Run_904/Radars_Run_904_sensor1.json,0904,1,723.3
Training Data 3.zip,Run_904/Radars_Run_904_sensor4.json,0904,4,744.1
Training Data 3.zip,Run_890/Radars_Run_890_sensor3.json,0890,3,565.9
Training Data 3.zip,Run_890/Radars_Run_890_sensor2.json,0890,2,559.1
Training Data 3.zip,Run_890/Radars_Run_890_sensor4.json,0890,4,782.9
Training Data 3.zip,Run_890/Radars_Run_890_sensor1.json,0890,1,666.2
Training Data 3.zip,Run_169/Radars_Run_169_sensor4.json,0169,4,1064.3
Training Data 3.zip,Run_169/Radars_Run_169_sensor1.json,0169,1,1240.7
Training Data 3.zip,Run_169/Radars_Run_169_sensor3.json,0169,3,0.6
Training Data 3.zip,Run_169/Radars_Run_169_sensor2.json,0169,2,3209.7
Training Data 3.zip,Run_163/Radars_Run_163_sensor2.json,0163,2,1187.4
Training Data 3.zip,Run_163/Radars_Run_163_sensor3.json,0163,3,0.6
Training Data 3.zip,Run_163/Radars_Run_163_sensor1.json,0163,1,1144.4
Training Data 3.zip,Run_163/Radars_Run_163_sensor4.json,0163,4,1091.1
Training Data 3.zip,Run_1185/Radars_Run_1185_sensor3.json,1185,3,1094.7
Training Data 3.zip,Run_1185/Radars_Run_1185_sensor2.json,1185,2,1086.0
Training Data 3.zip,Run_1185/Radars_Run_1185_sensor4.json,1185,4,531.6
Training Data 3.zip,Run_1185/Radars_Run_1185_sensor1.json,1185,1,737.5
Training Data 3.zip,Run_1082/Radars_Run_1082_sensor1.json,1082,1,2029.8
Training Data 3.zip,Run_1082/Radars_Run_1082_sensor4.json,1082,4,1604.3
Training Data 3.zip,Run_1082/Radars_Run_1082_sensor2.json,1082,2,1137.1
Training Data 3.zip,Run_1082/Radars_Run_1082_sensor3.json,1082,3,0.6
Training Data 3.zip,Run_73/Radars_Run_73_sensor4.json,0073,4,804.3
Training Data 3.zip,Run_73/Radars_Run_73_sensor1.json,0073,1,808.1
Training Data 3.zip,Run_73/Radars_Run_73_sensor3.json,0073,3,1297.7
Training Data 3.zip,Run_73/Radars_Run_73_sensor2.json,0073,2,1234.7
Training Data 3.zip,Run_516/Radars_Run_516_sensor3.json,0516,3,1712.5
Training Data 3.zip,Run_516/Radars_Run_516_sensor2.json,0516,2,1396.7
Training Data 3.zip,Run_516/Radars_Run_516_sensor4.json,0516,4,608.6
Training Data 3.zip,Run_516/Radars_Run_516_sensor1.json,0516,1,844.8
Training Data 3.zip,Run_1159/Radars_Run_1159_sensor2.json,1159,2,817.3
Training Data 3.zip,Run_1159/Radars_Run_1159_sensor3.json,1159,3,826.1
Training Data 3.zip,Run_1159/Radars_Run_1159_sensor1.json,1159,1,1348.6
Training Data 3.zip,Run_1159/Radars_Run_1159_sensor4.json,1159,4,1358.1
Training Data 3.zip,Run_273/Radars_Run_273_sensor2.json,0273,2,1315.5
Training Data 3.zip,Run_273/Radars_Run_273_sensor3.json,0273,3,0.6
Training Data 3.zip,Run_273/Radars_Run_273_sensor1.json,0273,1,1519.4
Training Data 3.zip,Run_273/Radars_Run_273_sensor4.json,0273,4,1687.2
Training Data 3.zip,Run_1002/Radars_Run_1002_sensor4.json,1002,4,2058.3
Training Data 3.zip,Run_1002/Radars_Run_1002_sensor1.json,1002,1,1662.8
Training Data 3.zip,Run_1002/Radars_Run_1002_sensor3.json,1002,3,0.6
Training Data 3.zip,Run_1002/Radars_Run_1002_sensor2.json,1002,2,2473.8
Training Data 3.zip,Run_491/Radars_Run_491_sensor4.json,0491,4,769.0
Training Data 3.zip,Run_491/Radars_Run_491_sensor1.json,0491,1,806.4
Training Data 3.zip,Run_491/Radars_Run_491_sensor3.json,0491,3,645.9
Training Data 3.zip,Run_491/Radars_Run_491_sensor2.json,0491,2,803.9
Training Data 3.zip,Run_84/Radars_Run_84_sensor4.json,0084,4,1615.1
Training Data 3.zip,Run_84/Radars_Run_84_sensor1.json,0084,1,1667.2
Training Data 3.zip,Run_84/Radars_Run_84_sensor3.json,0084,3,1303.5
Training Data 3.zip,Run_84/Radars_Run_84_sensor2.json,0084,2,1377.2
Training Data 3.zip,Run_1234/Radars_Run_1234_sensor3.json,1234,3,1848.6
Training Data 3.zip,Run_1234/Radars_Run_1234_sensor2.json,1234,2,1264.6
Training Data 3.zip,Run_1234/Radars_Run_1234_sensor4.json,1234,4,616.8
Training Data 3.zip,Run_1234/Radars_Run_1234_sensor1.json,1234,1,857.2
Training Data 3.zip,Run_13/Radars_Run_13_sensor4.json,0013,4,1467.7
Training Data 3.zip,Run_13/Radars_Run_13_sensor1.json,0013,1,1622.6
Training Data 3.zip,Run_13/Radars_Run_13_sensor3.json,0013,3,1947.4
Training Data 3.zip,Run_13/Radars_Run_13_sensor2.json,0013,2,1773.4
Training Data 3.zip,Run_131/Radars_Run_131_sensor4.json,0131,4,1635.1
Training Data 3.zip,Run_131/Radars_Run_131_sensor1.json,0131,1,1303.4
Training Data 3.zip,Run_131/Radars_Run_131_sensor3.json,0131,3,2194.4
Training Data 3.zip,Run_131/Radars_Run_131_sensor2.json,0131,2,1635.4
Training Data 3.zip,Run_495/Radars_Run_495_sensor3.json,0495,3,962.2
Training Data 3.zip,Run_495/Radars_Run_495_sensor2.json,0495,2,927.9
Training Data 3.zip,Run_495/Radars_Run_495_sensor4.json,0495,4,916.9
Training Data 3.zip,Run_495/Radars_Run_495_sensor1.json,0495,1,971.1
Training Data 3.zip,Run_348/Radars_Run_348_sensor4.json,0348,4,1210.7
Training Data 3.zip,Run_348/Radars_Run_348_sensor1.json,0348,1,1188.4
Training Data 3.zip,Run_348/Radars_Run_348_sensor3.json,0348,3,1006.4
Training Data 3.zip,Run_348/Radars_Run_348_sensor2.json,0348,2,1415.9
Training Data 3.zip,Run_299/Radars_Run_299_sensor1.json,0299,1,1640.4
Training Data 3.zip,Run_299/Radars_Run_299_sensor4.json,0299,4,1595.9
Training Data 3.zip,Run_299/Radars_Run_299_sensor2.json,0299,2,1096.0
Training Data 3.zip,Run_299/Radars_Run_299_sensor3.json,0299,3,0.6
Training Data 3.zip,Run_942/Radars_Run_942_sensor1.json,0942,1,950.4
Training Data 3.zip,Run_942/Radars_Run_942_sensor4.json,0942,4,794.0
Training Data 3.zip,Run_942/Radars_Run_942_sensor2.json,0942,2,999.2
Training Data 3.zip,Run_942/Radars_Run_942_sensor3.json,0942,3,1028.9
Training Data 3.zip,Run_899/Radars_Run_899_sensor4.json,0899,4,541.4
Training Data 3.zip,Run_899/Radars_Run_899_sensor1.json,0899,1,751.9
Training Data 3.zip,Run_899/Radars_Run_899_sensor3.json,0899,3,1561.3
Training Data 3.zip,Run_899/Radars_Run_899_sensor2.json,0899,2,1506.4
Training Data 3.zip,Run_1211/Radars_Run_1211_sensor4.json,1211,4,2299.4
Training Data 3.zip,Run_1211/Radars_Run_1211_sensor1.json,1211,1,2119.7
Training Data 3.zip,Run_1211/Radars_Run_1211_sensor3.json,1211,3,1528.7
Training Data 3.zip,Run_1211/Radars_Run_1211_sensor2.json,1211,2,1125.3
Training Data 3.zip,Run_219/Radars_Run_219_sensor3.json,0219,3,1428.5
Training Data 3.zip,Run_219/Radars_Run_219_sensor2.json,0219,2,1458.0
Training Data 3.zip,Run_219/Radars_Run_219_sensor4.json,0219,4,1138.4
Training Data 3.zip,Run_219/Radars_Run_219_sensor1.json,0219,1,1217.4
Training Data 3.zip,Run_387/Radars_Run_387_sensor4.json,0387,4,450.5
Training Data 3.zip,Run_387/Radars_Run_387_sensor1.json,0387,1,627.9
Training Data 3.zip,Run_387/Radars_Run_387_sensor3.json,0387,3,1315.8
Training Data 3.zip,Run_387/Radars_Run_387_sensor2.json,0387,2,1206.9
Training Data 3.zip,Run_1162/Radars_Run_1162_sensor2.json,1162,2,956.2
Training Data 3.zip,Run_1162/Radars_Run_1162_sensor3.json,1162,3,1599.0
Training Data 3.zip,Run_1162/Radars_Run_1162_sensor1.json,1162,1,1014.7
Training Data 3.zip,Run_1162/Radars_Run_1162_sensor4.json,1162,4,979.0
Training Data 3.zip,Run_287/Radars_Run_287_sensor3.json,0287,3,642.4
Training Data 3.zip,Run_287/Radars_Run_287_sensor2.json,0287,2,577.0
Training Data 3.zip,Run_287/Radars_Run_287_sensor4.json,0287,4,1165.9
Training Data 3.zip,Run_287/Radars_Run_287_sensor1.json,0287,1,1789.8
Training Data 3.zip,Run_364/Radars_Run_364_sensor3.json,0364,3,878.0
Training Data 3.zip,Run_364/Radars_Run_364_sensor2.json,0364,2,1002.0
Training Data 3.zip,Run_364/Radars_Run_364_sensor4.json,0364,4,384.2
Training Data 3.zip,Run_364/Radars_Run_364_sensor1.json,0364,1,537.8
Training Data 3.zip,Run_319/Radars_Run_319_sensor1.json,0319,1,1021.9
Training Data 3.zip,Run_319/Radars_Run_319_sensor4.json,0319,4,879.0
Training Data 3.zip,Run_319/Radars_Run_319_sensor2.json,0319,2,760.8
Training Data 3.zip,Run_319/Radars_Run_319_sensor3.json,0319,3,775.8
Training Data 3.zip,Run_835/Radars_Run_835_sensor2.json,0835,2,1958.6
Training Data 3.zip,Run_835/Radars_Run_835_sensor3.json,0835,3,1806.1
Training Data 3.zip,Run_835/Radars_Run_835_sensor1.json,0835,1,1384.6
Training Data 3.zip,Run_835/Radars_Run_835_sensor4.json,0835,4,1270.8
Training Data 3.zip,Run_637/Radars_Run_637_sensor2.json,0637,2,1189.3
Training Data 3.zip,Run_637/Radars_Run_637_sensor3.json,0637,3,0.6
Training Data 3.zip,Run_637/Radars_Run_637_sensor1.json,0637,1,1031.2
Training Data 3.zip,Run_637/Radars_Run_637_sensor4.json,0637,4,1027.3
Training Data 3.zip,Run_887/Radars_Run_887_sensor3.json,0887,3,1855.0
Training Data 3.zip,Run_887/Radars_Run_887_sensor2.json,0887,2,1925.3
Training Data 3.zip,Run_887/Radars_Run_887_sensor4.json,0887,4,717.9
Training Data 3.zip,Run_887/Radars_Run_887_sensor1.json,0887,1,993.7
Training Data 3.zip,Run_814/Radars_Run_814_sensor4.json,0814,4,1422.2
Training Data 3.zip,Run_814/Radars_Run_814_sensor1.json,0814,1,927.7
Training Data 3.zip,Run_814/Radars_Run_814_sensor3.json,0814,3,0.6
Training Data 3.zip,Run_814/Radars_Run_814_sensor2.json,0814,2,839.9
Training Data 3.zip,Run_543/Radars_Run_543_sensor4.json,0543,4,1896.3
Training Data 3.zip,Run_543/Radars_Run_543_sensor1.json,0543,1,1506.4
Training Data 3.zip,Run_543/Radars_Run_543_sensor3.json,0543,3,813.4
Training Data 3.zip,Run_543/Radars_Run_543_sensor2.json,0543,2,843.5
Training Data 3.zip,Run_702/Radars_Run_702_sensor3.json,0702,3,1188.3
Training Data 3.zip,Run_702/Radars_Run_702_sensor2.json,0702,2,1192.0
Training Data 3.zip,Run_702/Radars_Run_702_sensor4.json,0702,4,1244.3
Training Data 3.zip,Run_702/Radars_Run_702_sensor1.json,0702,1,1375.7
Training Data 3.zip,Run_345/Radars_Run_345_sensor1.json,0345,1,1406.6
Training Data 3.zip,Run_345/Radars_Run_345_sensor4.json,0345,4,1772.8
Training Data 3.zip,Run_345/Radars_Run_345_sensor2.json,0345,2,1208.4
Training Data 3.zip,Run_345/Radars_Run_345_sensor3.json,0345,3,0.6
Training Data 3.zip,Run_498/Radars_Run_498_sensor4.json,0498,4,1550.4
Training Data 3.zip,Run_498/Radars_Run_498_sensor1.json,0498,1,1306.9
Training Data 3.zip,Run_498/Radars_Run_498_sensor3.json,0498,3,0.6
Training Data 3.zip,Run_498/Radars_Run_498_sensor2.json,0498,2,1711.4
Training Data 3.zip,Run_87/Radars_Run_87_sensor4.json,0087,4,1047.1
Training Data 3.zip,Run_87/Radars_Run_87_sensor1.json,0087,1,1085.6
Training Data 3.zip,Run_87/Radars_Run_87_sensor3.json,0087,3,0.6
Training Data 3.zip,Run_87/Radars_Run_87_sensor2.json,0087,2,1502.4
Training Data 3.zip,Run_506/Radars_Run_506_sensor2.json,0506,2,1851.9
Training Data 3.zip,Run_506/Radars_Run_506_sensor3.json,0506,3,1963.4
Training Data 3.zip,Run_506/Radars_Run_506_sensor1.json,0506,1,963.4
Training Data 3.zip,Run_506/Radars_Run_506_sensor4.json,0506,4,696.9
Training Data 3.zip,Run_1074/Radars_Run_1074_sensor4.json,1074,4,1296.3
Training Data 3.zip,Run_1074/Radars_Run_1074_sensor1.json,1074,1,1296.6
Training Data 3.zip,Run_1074/Radars_Run_1074_sensor3.json,1074,3,2062.5
Training Data 3.zip,Run_1074/Radars_Run_1074_sensor2.json,1074,2,1545.0
Training Data 3.zip,Run_1090/Radars_Run_1090_sensor2.json,1090,2,1749.8
Training Data 3.zip,Run_1090/Radars_Run_1090_sensor3.json,1090,3,1507.8
Training Data 3.zip,Run_1090/Radars_Run_1090_sensor1.json,1090,1,898.3
Training Data 3.zip,Run_1090/Radars_Run_1090_sensor4.json,1090,4,648.0
Training Data 3.zip,Run_579/Radars_Run_579_sensor3.json,0579,3,0.6
Training Data 3.zip,Run_579/Radars_Run_579_sensor2.json,0579,2,2054.9
Training Data 3.zip,Run_579/Radars_Run_579_sensor4.json,0579,4,1490.4
